1,1,52.62,57.53,122.41,66.5,1,1,1.0
1,2,0.0,14.16,17.69,29.069999999999997,1,1,1.0
2,1,36.95,55.31,117.46999999999998,62.09,1,1,1.0
2,2,0.0,14.16,10.4,26.139999999999997,1,1,1.0
3,1,21.27,53.1,112.55,57.669999999999995,1,1,1.0
4,1,5.6,50.89,107.61,53.25,1,1,1.0
5,1,0.43,48.68,92.16999999999999,48.82,1,1,1.0
6,1,0.3,47.7,74.2,44.39999999999999,1,1,1.0
7,1,0.3,43.76,56.0,45.839999999999996,1,1,1.0
8,1,0.3,43.76,42.7,45.839999999999996,1,1,1.0
9,1,0.3,43.76,26.5,44.839999999999996,1,1,1.0
10,1,0.3,48.2,14.2,27.599999999999994,1,1,1.0
10,3,914.89,182.14,45.110000000000014,81.93,1,1,1.0
11,3,870.9,173.43,89.10000000000002,86.17000000000002,1,1,1.0
12,3,826.91,164.73,133.09000000000003,90.4,1,1,1.0
13,3,781.54,161.7,178.46000000000004,95.40000000000003,1,1,1.0
14,3,737.7,150.73,222.29999999999995,118.37000000000003,1,1,1.0
14,4,0.0,178.12,17.83,43.359999999999985,1,1,1.0
15,3,699.5,141.76,260.5,115.04000000000002,1,1,1.0
15,4,0.0,175.46,33.2,60.16,1,1,1.0
16,3,662.05,132.79,257.55000000000007,111.72,1,1,1.0
16,4,0.0,172.8,52.6,76.97,1,1,1.0
17,3,624.6,123.82,254.60000000000002,108.39000000000001,1,1,1.0
17,4,0.0,170.15,72.0,93.76000000000002,1,1,1.0
18,3,582.23,118.33,247.16999999999996,108.39999999999999,1,1,1.0
18,4,0.0,167.49,91.4,110.56,1,1,1.0
19,3,546.84,108.36,247.16999999999996,108.39999999999999,1,1,1.0
19,4,2.29,175.57,112.86,117.11000000000001,1,1,1.0
20,3,518.8,105.5,235.41000000000008,103.41999999999999,1,1,1.0
20,4,4.57,183.65,134.33,123.66,1,1,1.0
21,3,488.33,102.63,226.07,98.45000000000002,1,1,1.0
21,4,0.0,191.74,166.5,130.2,1,1,1.0
22,3,457.86,99.77,216.74,93.47000000000001,1,1,1.0
22,4,0.0,199.82,194.1,136.75,1,1,1.0
23,3,428.2,96.9,210.2,88.5,1,1,1.0
23,4,11.43,207.9,210.26999999999998,143.29999999999998,1,1,1.0
24,3,404.3,92.86,195.99999999999994,86.36,1,1,1.0
24,4,38.67,218.11,225.87,154.49,1,1,1.0
25,3,380.4,88.82,188.30000000000007,84.22,1,1,1.0
25,4,65.91,228.33,241.47,165.67,1,1,1.0
26,3,356.5,84.78,181.10000000000002,82.08000000000001,1,1,1.0
26,4,93.14,238.54,257.08000000000004,176.85999999999999,1,1,1.0
27,3,333.49,80.74,176.45999999999998,79.94000000000001,1,1,1.0
27,4,120.38,248.76,272.68,188.04000000000002,1,1,1.0
28,3,310.48,76.7,171.82,77.8,1,1,1.0
28,4,147.62,258.97,288.28,199.22999999999996,1,1,1.0
29,3,291.66,73.5,165.60999999999996,75.93,1,1,1.0
29,4,174.86,269.19,319.64,219.11,1,1,1.0
29,5,916.36,169.42,43.639999999999986,80.25,1,1,1.0
30,3,272.84,70.3,159.39000000000004,74.07000000000001,1,1,1.0
30,4,217.9,288.89,344.83000000000004,229.81000000000006,1,1,1.0
30,5,869.87,160.37,90.13,87.46000000000001,1,1,1.0
31,3,254.02,67.1,153.17999999999998,72.20000000000002,1,1,1.0
31,4,252.2,308.59,378.75000000000006,217.20999999999998,1,1,1.0
31,5,823.38,151.32,136.62,94.67000000000002,1,1,1.0
32,3,235.2,63.9,150.5,70.32999999999998,1,1,1.0
32,4,299.62,328.3,399.55999999999995,204.59999999999997,1,1,1.0
32,5,776.89,142.28,183.11,101.85999999999999,1,1,1.0
33,3,216.38,60.7,147.82,68.46999999999998,1,1,1.0
33,4,347.04,348.0,420.35999999999996,192.0,1,1,1.0
33,5,730.4,133.23,229.60000000000002,109.07000000000002,1,1,1.0
34,3,197.56,57.5,145.14,66.6,1,1,1.0
